"","Game_ID","Home_Team","Away_Team","Game_Date","Tot_Viewers","Month","Day","gameType","All_Star_Count","Is_Lebron_Playing","Has_Top_Five_Player","Time_Zone_Of_Game","Median_Views_Per_Matchup","Predicted_Average_Views_Per_Matchup_All","Is_Sat_or_Sun","Predicted_Average_Views_Per_Matchup_By_Month","revisedDate","bestRankAmongTeams","medianDeviation","averageDeviation","monthAverageDeviation"
"557",21600680,"CLE","SAC","1/25/2017",40758,1,"Wednesday","R",2,"YES","YES","EAST",36446,34747.8294573643,"NO",34935.0779220779,"2017-01-25",3,0.105795181314098,0.147459898489515,0.142865746060211
"558",21600682,"BKN","MIA","1/25/2017",9898,1,"Wednesday","R",2,"NO","NO","EAST",13304,12836.2480620155,"NO",12807.9444444444,"2017-01-25",18,0.344109921196201,0.296852703780107,0.293993174827687
"559",21600683,"CHI","ATL","1/25/2017",11927,1,"Wednesday","R",4,"NO","NO","CENTRAL",16209,16182.1640625,"NO",15749.6933333333,"2017-01-25",5,0.359017355579777,0.356767339859143,0.320507531930354
"560",21600684,"MIL","PHI","1/25/2017",16768,1,"Wednesday","R",0,"NO","NO","CENTRAL",18485.5,15740.7731092437,"NO",16816.4117647059,"2017-01-25",11,0.102427242366412,0.0612611456796459,0.00288715199820378
"561",21600685,"MEM","TOR","1/25/2017",11159,1,"Wednesday","R",2,"NO","NO","CENTRAL",11159,11201.5538461538,"NO",11032.1690140845,"2017-01-25",4,0,0.00381341035521511,0.0113658021252346
"562",21600686,"NOP","OKC","1/25/2017",11310,1,"Wednesday","R",3,"NO","YES","CENTRAL",16853,15234.5474452555,"NO",15413.6835443038,"2017-01-25",5,0.490097259062776,0.346998005769715,0.362836741317754
"563",21600687,"CHA","GSW","1/25/2017",29892,1,"Wednesday","R",3,"NO","YES","EAST",24234.5,13155.2125984252,"NO",13917.6621621622,"2017-01-25",1,0.189264686203667,0.559908584289268,0.534401774315464
"564",21600688,"DAL","NYK","1/25/2017",14459,1,"Wednesday","R",1,"NO","NO","CENTRAL",16905.5,12483.2945736434,"NO",12709.04,"2017-01-25",12,0.169202572792033,0.136641913434995,0.121029116813058
"565",21600689,"POR","LAL","1/25/2017",12839,1,"Wednesday","R",1,"NO","NO","PACIFIC",12839,15273.7313432836,"NO",15603.8101265823,"2017-01-25",13,0,0.189635590254972,0.21534466286956
"566",21600690,"OKC","DAL","1/26/2017",21570,1,"Thursday","R",2,"NO","YES","CENTRAL",21570,25807.0962962963,"NO",26759.843373494,"2017-01-26",2,0,0.196434691529731,0.240604699744737
"567",21600691,"MIN","IND","1/26/2017",13279,1,"Thursday","R",1,"NO","NO","CENTRAL",16260,16818.802919708,"NO",16698.2470588235,"2017-01-26",3,0.224489795918367,0.266571497831767,0.257492812623204
"568",21600694,"PHI","HOU","1/27/2017",24550,1,"Friday","R",1,"NO","YES","EAST",29303.5,19598.6,"NO",20880.0597014925,"2017-01-27",2,0.193625254582485,0.201686354378819,0.14948840319786
"569",21600695,"CLE","BKN","1/27/2017",22613,1,"Friday","R",1,"YES","YES","EAST",31351,34747.8294573643,"NO",34935.0779220779,"2017-01-27",3,0.386414894087472,0.536630675158729,0.544911242297701
"570",21600696,"IND","SAC","1/27/2017",17986,1,"Friday","R",2,"NO","NO","EAST",16138.5,13494.3043478261,"NO",14033.6543209877,"2017-01-27",9,0.102718781274324,0.249732884030575,0.219745673246544
"571",21600697,"BOS","ORL","1/27/2017",8809,1,"Friday","R",1,"NO","NO","EAST",17895,22926.25,"NO",22936.9066666667,"2017-01-27",5,1.03144511295266,1.60259393801794,1.60380368562455
"572",21600698,"TOR","MIL","1/27/2017",11102,1,"Friday","R",2,"NO","NO","EAST",18039.5,16713.4820143885,"NO",16555.8941176471,"2017-01-27",4,0.624887407674293,0.505447848530759,0.491253298292835
"573",21600699,"NYK","CHA","1/27/2017",18121,1,"Friday","R",1,"NO","NO","EAST",18905,17971.8489208633,"NO",18110.6627906977,"2017-01-27",9,0.0432647204900392,0.00823084151739358,0.000570454682540946
"574",21600702,"ATL","WAS","1/27/2017",5763,1,"Friday","R",3,"NO","NO","EAST",7373,12830.5214285714,"NO",12366.1219512195,"2017-01-27",5,0.27936838452195,1.22636151805855,1.14577857907679
"575",21600705,"MIA","DET","1/28/2017",11601,1,"Saturday","R",3,"NO","NO","EAST",10298,14465.2941176471,"YES",14434.4743589744,"2017-01-28",7,0.112317903628998,0.246900622157319,0.244243975430942
"576",21600708,"UTA","MEM","1/28/2017",9988,1,"Saturday","R",0,"NO","NO","MOUNTAIN",11067,12989.6086956522,"YES",11999.5853658537,"2017-01-28",2,0.108029635562675,0.300521495359649,0.20140021684558
"577",21600710,"MIN","BKN","1/28/2017",8067,1,"Saturday","R",0,"NO","NO","CENTRAL",7282.5,16818.802919708,"YES",16698.2470588235,"2017-01-28",11,0.0972480476013388,1.08488941610364,1.06994509220572
"578",21600712,"CLE","OKC","1/29/2017",40517,1,"Sunday","R",3,"YES","YES","EAST",45455,34747.8294573643,"YES",34935.0779220779,"2017-01-29",4,0.121874768615643,0.142388887198846,0.137767408197104
"579",21600713,"IND","HOU","1/29/2017",14996,1,"Sunday","R",2,"NO","YES","EAST",17319.5,13494.3043478261,"YES",14033.6543209877,"2017-01-29",3,0.154941317684716,0.100139747410904,0.0641734915318982
"580",21600714,"NOP","WAS","1/29/2017",7491,1,"Sunday","R",2,"NO","YES","CENTRAL",7239.5,15234.5474452555,"YES",15413.6835443038,"2017-01-29",8,0.0335736216793486,1.03371344883934,1.05762695825708
"581",21600715,"TOR","ORL","1/29/2017",12914,1,"Sunday","R",2,"NO","NO","EAST",7078,16713.4820143885,"YES",16555.8941176471,"2017-01-29",5,0.451912652934799,0.294214187268739,0.282011314669898
"582",21600716,"CHI","PHI","1/29/2017",15362,1,"Sunday","R",2,"NO","NO","CENTRAL",15362,16182.1640625,"YES",15749.6933333333,"2017-01-29",10,0,0.0533891461072777,0.0252371652996571
"583",21600717,"SAS","DAL","1/29/2017",18170,1,"Sunday","R",2,"NO","NO","CENTRAL",15931,19676.1617647059,"YES",19702.4556962025,"2017-01-29",2,0.123225096312603,0.0828927773641101,0.0843398842158795
"584",21600719,"MIA","BKN","1/30/2017",9946,1,"Monday","R",2,"NO","NO","EAST",9946,14465.2941176471,"NO",14434.4743589744,"2017-01-30",7,0,0.45438308039886,0.451284371503555
"585",21600721,"BOS","DET","1/30/2017",14450,1,"Monday","R",2,"NO","NO","EAST",14636,22926.25,"NO",22936.9066666667,"2017-01-30",2,0.0128719723183391,0.58659169550173,0.587329181084198
"586",21600722,"DAL","CLE","1/30/2017",27001,1,"Monday","R",1,"YES","YES","CENTRAL",29011.5,12483.2945736434,"NO",12709.04,"2017-01-30",1,0.074460205177586,0.537672879758401,0.52931224769453
"587",21600723,"PHX","MEM","1/30/2017",9213,1,"Monday","R",0,"NO","NO","MOUNTAIN",7942,12174.5109489051,"NO",12373.4487179487,"2017-01-30",3,0.137957234342777,0.321449142397168,0.343042300873626
"588",21600724,"WAS","NYK","1/31/2017",16789,1,"Tuesday","R",2,"NO","NO","EAST",16789,15338.3970588235,"NO",14832.4210526316,"2017-01-31",5,0,0.0864019858941253,0.116539338100448
"589",21600725,"TOR","NOP","1/31/2017",20487,1,"Tuesday","R",3,"NO","YES","EAST",20035,16713.4820143885,"NO",16555.8941176471,"2017-01-31",3,0.0220627715136428,0.184190852033558,0.191882944420996
"590",21600726,"HOU","SAC","1/31/2017",10859,1,"Tuesday","R",2,"NO","YES","CENTRAL",8518,19868.5259259259,"NO",18336.6463414634,"2017-01-31",2,0.215581545261995,0.829682836902655,0.688612795051424
"591",21600727,"SAS","OKC","1/31/2017",25386,1,"Tuesday","R",4,"NO","YES","CENTRAL",30171.5,19676.1617647059,"NO",19702.4556962025,"2017-01-31",1,0.188509414637989,0.224920752985666,0.223884987938134
"592",21600728,"POR","CHA","1/31/2017",7923,1,"Tuesday","R",0,"NO","NO","PACIFIC",7923,15273.7313432836,"NO",15603.8101265823,"2017-01-31",6,0,0.92777121586313,0.969432049297271
"593",21600729,"LAL","DEN","1/31/2017",15440,1,"Tuesday","R",1,"NO","NO","PACIFIC",15440,21512,"NO",21204.0375,"2017-01-31",7,0,0.393264248704663,0.373318490932642
"594",21600730,"ORL","IND","2/1/2017",7858,2,"Wednesday","R",1,"NO","NO","EAST",6683,12284.847826087,"NO",12281.0909090909,"2017-02-01",10,0.149529142275388,0.563355539079531,0.562877438163771
"595",21600732,"BOS","TOR","2/1/2017",23424,2,"Wednesday","R",3,"NO","NO","EAST",25898,22926.25,"NO",22228.5714285714,"2017-02-01",3,0.105618169398907,0.0212495730874317,0.0510343481654957
"596",21600733,"BKN","NYK","2/1/2017",13195,2,"Wednesday","R",1,"NO","NO","EAST",14639,12836.2480620155,"NO",13672.8412698413,"2017-02-01",13,0.109435392194013,0.0271884757851077,0.0362138135537151
"597",21600736,"DAL","PHI","2/1/2017",9777,2,"Wednesday","R",0,"NO","NO","CENTRAL",17203.5,12483.2945736434,"NO",12360.3026315789,"2017-02-01",21,0.759588830929733,0.276802145202354,0.264222423195146
"598",21600737,"DEN","MEM","2/1/2017",3954,2,"Wednesday","R",0,"NO","NO","MOUNTAIN",6588,12570.0833333333,"NO",11992.3333333333,"2017-02-01",7,0.666160849772382,2.17908025628056,2.03296240094419
"599",21600738,"UTA","MIL","2/1/2017",6851,2,"Wednesday","R",0,"NO","NO","MOUNTAIN",8519,12989.6086956522,"NO",11887.5512820513,"2017-02-01",3,0.243468106845716,0.896016449518636,0.73515563889232
"600",21600739,"PHX","LAC","2/1/2017",9117,2,"Wednesday","R",1,"NO","NO","MOUNTAIN",6750,12174.5109489051,"NO",12079.0379746835,"2017-02-01",3,0.259624876604146,0.33536371053034,0.324891737927338
"601",21600740,"OKC","CHI","2/1/2017",16797,2,"Wednesday","R",4,"NO","YES","CENTRAL",14209,25807.0962962963,"NO",26751.76,"2017-02-01",8,0.15407513246413,0.536411043418247,0.59265106864321
"602",21600741,"GSW","CHA","2/1/2017",30412,2,"Wednesday","R",3,"NO","YES","PACIFIC",30412,34576.3823529412,"NO",32558.0533333333,"2017-02-01",1,0,0.136932209421977,0.0705660046472883
"603",21600742,"WAS","LAL","2/2/2017",19342,2,"Thursday","R",2,"NO","NO","EAST",24807.5,15338.3970588235,"NO",15261.9436619718,"2017-02-02",5,0.282571605831868,0.206990122075094,0.21094283621281
"604",21600744,"SAS","PHI","2/2/2017",18428,2,"Thursday","R",2,"NO","NO","CENTRAL",16979,19676.1617647059,"NO",19030.2784810127,"2017-02-02",2,0.0786303451269807,0.067731808373447,0.0326827914593368
"605",21600745,"LAC","GSW","2/2/2017",36634,2,"Thursday","R",4,"NO","YES","PACIFIC",36312.5,15720.2028985507,"NO",15743.3780487805,"2017-02-02",1,0.00877600043675274,0.570884891124346,0.570252277971816
"606",21600746,"ORL","TOR","2/3/2017",14976,2,"Friday","R",2,"NO","NO","EAST",9274,12284.847826087,"NO",12281.0909090909,"2017-02-03",3,0.380742521367521,0.179697661185433,0.179948523698524
"607",21600747,"BKN","IND","2/3/2017",7137,2,"Friday","R",1,"NO","NO","EAST",7591.5,12836.2480620155,"NO",13672.8412698413,"2017-02-03",6,0.0636822194199243,0.7985495393044,0.915768708118435
"608",21600749,"HOU","CHI","2/3/2017",28610,2,"Friday","R",3,"NO","YES","CENTRAL",17629,19868.5259259259,"NO",18655.4814814815,"2017-02-03",1,0.383816847256204,0.305539114787629,0.347938431265939
"609",21600750,"OKC","MEM","2/3/2017",17918,2,"Friday","R",2,"NO","YES","CENTRAL",14493,25807.0962962963,"NO",26751.76,"2017-02-03",3,0.191148565688135,0.440288888062077,0.493010380622837
"610",21600751,"BOS","LAL","2/3/2017",17065,2,"Friday","R",2,"NO","NO","EAST",28438.5,22926.25,"NO",22228.5714285714,"2017-02-03",2,0.666481101670085,0.343466158804571,0.302582562471223
"611",21600753,"SAC","PHX","2/3/2017",11094,2,"Friday","R",1,"NO","NO","PACIFIC",5543,12237.7954545455,"NO",11583,"2017-02-03",12,0.500360555255093,0.103100365471918,0.0440778799351001
"612",21600754,"POR","DAL","2/3/2017",12838,2,"Friday","R",0,"NO","NO","PACIFIC",10124,15273.7313432836,"NO",14762.2222222222,"2017-02-03",8,0.211403645427637,0.189728255435705,0.149884890342906
"613",21600756,"ATL","ORL","2/4/2017",7361,2,"Saturday","R",2,"NO","NO","EAST",7361,12830.5214285714,"YES",12451.0875,"2017-02-04",6,0,0.743040541851845,0.691494022551284
"614",21600757,"IND","DET","2/4/2017",7563,2,"Saturday","R",2,"NO","NO","EAST",7971.5,13494.3043478261,"YES",13688.6153846154,"2017-02-04",8,0.0540129578209705,0.784252855722079,0.80994517844974
"615",21600758,"MIA","PHI","2/4/2017",13094,2,"Saturday","R",2,"NO","NO","EAST",13094,14465.2941176471,"YES",14088.2987012987,"2017-02-04",14,0,0.1047269068006,0.0759354438138614
"616",21600761,"PHX","MIL","2/4/2017",8639,2,"Saturday","R",0,"NO","NO","MOUNTAIN",10734,12174.5109489051,"YES",12079.0379746835,"2017-02-04",13,0.242504919550874,0.40925002302409,0.398198631170685
"617",21600762,"SAS","DEN","2/4/2017",11562,2,"Saturday","R",2,"NO","NO","CENTRAL",12471.5,19676.1617647059,"YES",19030.2784810127,"2017-02-04",2,0.0786628610966961,0.701795689734119,0.645933098167502
"618",21600763,"MIN","MEM","2/4/2017",8816,2,"Saturday","R",0,"NO","NO","CENTRAL",9629.5,16818.802919708,"YES",16507.6103896104,"2017-02-04",5,0.0922754083484573,0.907758951872508,0.872460343649091
"619",21600764,"SAC","GSW","2/4/2017",44274,2,"Saturday","R",4,"NO","YES","PACIFIC",31344,12237.7954545455,"YES",11583,"2017-02-04",1,0.292044992546416,0.723589568267031,0.738379184171297
"620",21600765,"BKN","TOR","2/5/2017",11827,2,"Sunday","R",2,"NO","NO","EAST",11695,12836.2480620155,"YES",13672.8412698413,"2017-02-05",3,0.011160903018517,0.0853342404680396,0.156070116668747
"621",21600766,"BOS","LAC","2/5/2017",26583,2,"Sunday","R",2,"NO","NO","EAST",24041,22926.25,"YES",22228.5714285714,"2017-02-05",1,0.0956250235112666,0.137559718617161,0.163805009646337
"622",21600768,"NYK","LAL","2/6/2017",17419,2,"Monday","R",2,"NO","NO","EAST",24209,17971.8489208633,"NO",18104.5714285714,"2017-02-06",13,0.389804236752971,0.0317382697550555,0.0393576800373975
"623",21600769,"WAS","CLE","2/6/2017",50602,2,"Monday","R",2,"YES","YES","EAST",40731,15338.3970588235,"NO",15261.9436619718,"2017-02-06",2,0.195071341053713,0.696881604307665,0.698392481285881
"624",21600770,"IND","OKC","2/6/2017",15037,2,"Monday","R",3,"NO","YES","EAST",23223.5,13494.3043478261,"NO",13688.6153846154,"2017-02-06",7,0.544423754738312,0.102593313305441,0.0896711189322747
"625",21600771,"TOR","LAC","2/6/2017",9900,2,"Monday","R",3,"NO","NO","EAST",10275,16713.4820143885,"NO",16460.0617283951,"2017-02-06",4,0.0378787878787879,0.688230506503888,0.662632497817683
"626",21600772,"ATL","UTA","2/6/2017",5477,2,"Monday","R",2,"NO","NO","EAST",6053,12830.5214285714,"NO",12451.0875,"2017-02-06",3,0.105167062260362,1.3426184824852,1.27334078875297
"627",21600774,"NOP","PHX","2/6/2017",8205,2,"Monday","R",1,"NO","YES","CENTRAL",8506,15234.5474452555,"NO",15485.2469135802,"2017-02-06",18,0.0366849482023157,0.856739481444908,0.887293956560664
"628",21600775,"MIN","MIA","2/6/2017",11477,2,"Monday","R",2,"NO","NO","CENTRAL",9805,16818.802919708,"NO",16507.6103896104,"2017-02-06",15,0.1456826696872,0.46543547265906,0.438321023752757
"629",21600776,"DEN","DAL","2/6/2017",5923,2,"Monday","R",0,"NO","NO","MOUNTAIN",7353,12570.0833333333,"NO",11992.3333333333,"2017-02-06",13,0.241431706905284,1.12224942315268,1.0247059485621
"630",21600777,"MEM","SAS","2/6/2017",15011,2,"Monday","R",2,"NO","NO","CENTRAL",12371,11201.5538461538,"NO",10473.095890411,"2017-02-06",1,0.175871027912864,0.25377697380895,0.302305250122513
"631",21600779,"CHA","BKN","2/7/2017",11001,2,"Tuesday","R",0,"NO","NO","EAST",8175,13155.2125984252,"NO",13864.972972973,"2017-02-07",2,0.256885737660213,0.195819707156185,0.260337512314605
"632",21600780,"HOU","ORL","2/7/2017",12319,2,"Tuesday","R",1,"NO","YES","CENTRAL",11942,19868.5259259259,"NO",18655.4814814815,"2017-02-07",1,0.0306031333712152,0.612835938463019,0.514366546106135
"633",21600781,"DAL","POR","2/7/2017",18419,2,"Tuesday","R",0,"NO","NO","CENTRAL",12324,12483.2945736434,"NO",12360.3026315789,"2017-02-07",3,0.330908301210706,0.322259917821629,0.328937367306643
"634",21600782,"PHI","SAS","2/8/2017",14124,2,"Wednesday","R",2,"NO","NO","EAST",14124,19598.6,"NO",20433.7971014493,"2017-02-08",2,0,0.387609742282639,0.446742927035491
"635",21600783,"IND","CLE","2/8/2017",24548,2,"Wednesday","R",2,"YES","YES","EAST",37701,13494.3043478261,"NO",13688.6153846154,"2017-02-08",3,0.535807397751344,0.450289052149825,0.442373497449267
"636",21600785,"ATL","DEN","2/8/2017",5419,2,"Wednesday","R",2,"NO","NO","EAST",7963,12830.5214285714,"NO",12451.0875,"2017-02-08",9,0.469459309835763,1.36769171961089,1.29767254105924
"637",21600786,"DET","LAL","2/8/2017",6975,2,"Wednesday","R",2,"NO","NO","EAST",6975,13128.0454545455,"NO",13624.2253521127,"2017-02-08",13,0,0.882157054415119,0.95329395729214
"638",21600787,"MIL","MIA","2/8/2017",8281,2,"Wednesday","R",2,"NO","NO","CENTRAL",8281,15740.7731092437,"NO",16024.4142857143,"2017-02-08",15,0,0.900829985417667,0.935082029430538
"639",21600788,"MEM","PHX","2/8/2017",3356,2,"Wednesday","R",0,"NO","NO","CENTRAL",3181.5,11201.5538461538,"NO",10473.095890411,"2017-02-08",6,0.0519964243146603,2.33776932245347,2.1207079530426
"640",21600789,"NOP","UTA","2/8/2017",3898,2,"Wednesday","R",1,"NO","YES","CENTRAL",8949,15234.5474452555,"NO",15485.2469135802,"2017-02-08",4,1.29579271421242,2.90829847235902,2.97261336931253
"641",21600790,"MIN","TOR","2/8/2017",10915,2,"Wednesday","R",2,"NO","NO","CENTRAL",13082,16818.802919708,"NO",16507.6103896104,"2017-02-08",6,0.198534127347687,0.540888952790474,0.512378414073329
"642",21600792,"GSW","CHI","2/8/2017",24105,2,"Wednesday","R",5,"NO","YES","PACIFIC",24284.5,34576.3823529412,"NO",32558.0533333333,"2017-02-08",1,0.00744658784484547,0.434407067120563,0.350676346539445
"643",21600794,"CHA","HOU","2/9/2017",13797,2,"Thursday","R",1,"NO","YES","EAST",18866.5,13155.2125984252,"NO",13864.972972973,"2017-02-09",1,0.36743494962673,0.0465164457182579,0.00492664876226523
"644",21600795,"ORL","PHI","2/9/2017",16605,2,"Thursday","R",0,"NO","NO","EAST",11814,12284.847826087,"NO",12281.0909090909,"2017-02-09",8,0.288527551942186,0.260171765968867,0.260398018121595
"645",21600798,"POR","BOS","2/9/2017",16537,2,"Thursday","R",1,"NO","NO","PACIFIC",18417.5,15273.7313432836,"NO",14762.2222222222,"2017-02-09",4,0.11371470036887,0.0763904370028674,0.107321628939818
"646",21600799,"BKN","MIA","2/10/2017",12115,2,"Friday","R",2,"NO","NO","EAST",13304,12836.2480620155,"NO",13672.8412698413,"2017-02-10",9,0.0981427981840693,0.0595334760227407,0.128587806012486
"647",21600800,"NYK","DEN","2/10/2017",15551,2,"Friday","R",1,"NO","NO","EAST",14786,17971.8489208633,"NO",18104.5714285714,"2017-02-10",9,0.0491929779435406,0.155671591593037,0.164206252239176
"648",21600801,"DET","SAS","2/10/2017",11719,2,"Friday","R",3,"NO","NO","EAST",14239.5,13128.0454545455,"NO",13624.2253521127,"2017-02-10",2,0.215078078334329,0.120235980420296,0.162575761764031
"649",21600803,"MEM","GSW","2/10/2017",31621,2,"Friday","R",3,"NO","YES","CENTRAL",38362.5,11201.5538461538,"NO",10473.095890411,"2017-02-10",1,0.213196926093419,0.645755863313815,0.668793020764335
"650",21600804,"MIN","NOP","2/10/2017",7659,2,"Friday","R",1,"NO","YES","CENTRAL",8118,16818.802919708,"NO",16507.6103896104,"2017-02-10",14,0.0599294947121034,1.19595285542604,1.15532189445233
"651",21600805,"WAS","IND","2/10/2017",9483,2,"Friday","R",2,"NO","NO","EAST",9483,15338.3970588235,"NO",15261.9436619718,"2017-02-10",4,0,0.617462518066385,0.609400365071373
"652",21600806,"SAC","ATL","2/10/2017",12505,2,"Friday","R",3,"NO","NO","PACIFIC",8926,12237.7954545455,"NO",11583,"2017-02-10",4,0.286205517792883,0.0213678165097598,0.0737305077968812
"653",21600807,"PHX","CHI","2/10/2017",10508,2,"Friday","R",2,"NO","NO","MOUNTAIN",10444,12174.5109489051,"NO",12079.0379746835,"2017-02-10",7,0.00609059763989341,0.158594494566531,0.149508752824852
"654",21600808,"CHA","LAC","2/11/2017",19022,2,"Saturday","R",1,"NO","NO","EAST",17413.5,13155.2125984252,"YES",13864.972972973,"2017-02-11",6,0.0845599831773736,0.308421165049669,0.271108559932027
"655",21600809,"IND","MIL","2/11/2017",13365,2,"Saturday","R",1,"NO","NO","EAST",14261.5,13494.3043478261,"YES",13688.6153846154,"2017-02-11",8,0.0670781893004115,0.00967484832219125,0.0242136464358687
"656",21600810,"PHI","MIA","2/11/2017",16035,2,"Saturday","R",2,"NO","NO","EAST",17913,19598.6,"YES",20433.7971014493,"2017-02-11",9,0.11711880261927,0.222238852510134,0.274324733486079
"657",21600812,"HOU","PHX","2/11/2017",9540,2,"Saturday","R",1,"NO","YES","CENTRAL",9540,19868.5259259259,"YES",18655.4814814815,"2017-02-11",2,0,1.08265470921655,0.955501203509589
"658",21600813,"OKC","GSW","2/11/2017",59381,2,"Saturday","R",5,"NO","YES","CENTRAL",46272.5,25807.0962962963,"YES",26751.76,"2017-02-11",1,0.220752429228204,0.565398085308494,0.549489567370034
"659",21600814,"DAL","ORL","2/11/2017",5340,2,"Saturday","R",0,"NO","NO","CENTRAL",6981.5,12483.2945736434,"YES",12360.3026315789,"2017-02-11",13,0.307397003745318,1.33769561304184,1.31466341415336
"660",21600815,"UTA","BOS","2/11/2017",13700,2,"Saturday","R",1,"NO","NO","MOUNTAIN",16897.5,12989.6086956522,"YES",11887.5512820513,"2017-02-11",4,0.233394160583942,0.0518533798794034,0.132295526857571
"661",21600817,"NYK","SAS","2/12/2017",32315,2,"Sunday","R",3,"NO","NO","EAST",29362.5,17971.8489208633,"YES",18104.5714285714,"2017-02-12",1,0.0913662385888906,0.443854280647894,0.439747132026259
"662",21600818,"TOR","DET","2/12/2017",18546,2,"Sunday","R",3,"NO","NO","EAST",14887,16713.4820143885,"YES",16460.0617283951,"2017-02-12",2,0.197293216866171,0.0988093381651844,0.112473755613336
"663",21600819,"SAC","NOP","2/12/2017",10158,2,"Sunday","R",2,"NO","YES","PACIFIC",10158,12237.7954545455,"YES",11583,"2017-02-12",5,0,0.204744581073583,0.140283520378027
